Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
"business","Civil engineering company","Columbus Detailing","3 Borax St, Alrode, Alberton, 1451","Alberton","Gauteng","","South Africa"," 0829283495","","http://www.columbusdetailing.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xcc33c6c788ceb12c",""
"business","Property management company","ISO Quest","3 Donald Street Alberton SP, 1449","Alberton","Gauteng","","South Africa"," 0834496261","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbc22b8605c533ac9",""
"business","Environmental consultant","SCCO Safety Consulting Company Africa (Pty) Ltd","Albemarle, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0713915469","","http://scco.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x64692e168d31a1fb",""
"business","Training centre","MSC Business College - Alberton","79 5th Ave, Alberton, Johannesburg, 1449","Johannesburg","Gauteng","","South Africa"," 0118690183","email@yourcompany.com","http://www.msccollege.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf232703e665f2d89",""
"business","Construction company","Relebohile Trading  Consulting Pty Ltd","saxon hof, 64 Elands Rd, Florentia, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0817284263","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x95d50db1c5113b3f",""
"business","","SHEQx Solutions","13 Vegkop St, Verwoerdpark, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0817139865","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x88a26c3bd0c5a72a",""
"business","Occupational safety and health","MAKROSAFE Holdings (PTY) Ltd.","1st Floor, Second Avenue Center cnr. 2nd Avenue and, Jim Fouche Rd, Verwoerdpark, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0861444777","","http://www.makrosafe.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3c2c44a95b0914cc",""
"business","Accounting firm","Fair Value Business Solutions","53A Second Ave, Alberton North, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0789641442","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1bf9b95d1618035c",""
"business","business","N/A","","","Gauteng","","South Africa"," 0828837565","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa76b0979b271c44",""
"business","Business management consultant","Inyathi Empire Group","3 Jacobus Rd, ALBERTON, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0736911886","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x51488ca61734c465",""
"business","Business management consultant","SPS Business Plans  Funding","32 Pelican Rd, Verwoerdpark, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0119020260","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6bccd9f0c9b198db",""
"business","Accountant","AVC Corporate Advisory Services","Second Floor East Wing, Malanshof, 62 Charl Cilliers Ave, Alberton","Alberton","Gauteng","","South Africa"," 0823022260","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe107cc789bb52b93",""
"business","Business management consultant","BizzAcc Alberton (Pty) Ltd","48 Fourth Ave, Alberton North, Johannesburg, 1449","Johannesburg","Gauteng","","South Africa"," 0103001282","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x49df0a6246323d15",""
"business","business","N/A","","","Gauteng","","South Africa"," 0660673373","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4355d59f6c2befce",""
"business","Business management consultant","Sonkisizwe Business Advisory cc","210 Second Ave, Verwoerdpark, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0110257896","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbd4f4a5d00f1b2c8",""
"business","business","N/A","","","Gauteng","","South Africa"," 0738146396","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x635cfc884e88261",""
"business","","Gauteng Business Rescue Practitioners","67 Van Riebeeck Ave, Gauteng, Alberton, 1450","Alberton","Gauteng","","South Africa"," 0104480702","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x71baf822149c9711",""
"business","Accountant","TDB FINANCIAL SOLUTIONS","227 Second Ave, Verwoerdpark, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0832885098","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe927575a38810550",""
"business","Engineering consultant","Mariteng Consulting Engineers","11 Van Tonder St, Verwoerdpark, Alberton, 1143","Alberton","Gauteng","","South Africa"," 0878217071","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbb071c35e117b8ab",""
"business","business","1453","Verwoerdpark, Alberton","Alberton","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x30b1c2dda092019c",""
"business","Corporate office","Mine Safety Training Academy","15 Prinsloo St, Alberton, 1449","Alberton","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8c07837779ee9365",""
"business","Importer","SA BIZMARK","39 Bodmin Rd, New Redruth, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0876555005","info@sabizmark.co.za","http://sabizmark.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xcbe2c4645b6ac95d",""
"business","Business management consultant","Hustle Brands","36 Newquay Rd, New Redruth, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0662603979","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x248c6b224c4c5418",""
"business","Accountant","The Tax Shop Alberton","81 Second Ave, Florentia, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0644593875","info@taxshopalberton.co.za","http://www.taxshopalberton.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x521b9ba26e545024",""
"business","business","N/A","","","Gauteng","","South Africa"," 0796917496","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfb8f86234a65ea79",""
"business","business","N/A","","","Gauteng","","South Africa"," 0108802898","anthea@gbdx3.com","https://www.gbdx3.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9f78a1aa6d37f1e8",""
"business","business","N/A","","","Gauteng","","South Africa"," 0833489105","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xcfb3bb8d5bfc31ad",""
"business","Accounting firm","Zelda Zaayman Consulting (Pty) Ltd","Second Floor, Alberante Centre, 37 Penzance St, New Redruth, Alberton, 1453","Alberton","Gauteng","","South Africa"," 0871600277","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x65952d5ac6064961",""
"business","business","N/A","","","Gauteng","","South Africa"," 0710492585","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbb5fd955154b2b5f",""
"business","Shopping mall","Penzance Corner","11 Penzance St, Alberton, Johannesburg, 1451","Johannesburg","Gauteng","","South Africa"," 0849994425","sales@velsanlabs.co.za","http://www.velsanlabs.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc953efe6f36a8be4",""
"business","business","N/A","","","Gauteng","","South Africa"," 0828837565","grow@addventurebusinesscoaching.co.za","http://www.addventurebusinesscoaching.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6f3df222d9cbb8d7",""
"business","business","N/A","","","Gauteng","","South Africa"," 0108802898","anthea@gbdx3.com","https://www.gbdx3.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9f78a1aa6d37f1e8",""
"business","Business management consultant","Juchepi Global Group (Pty) ltd","76 De Waal St, Brackendowns, Alberton, 1448","Alberton","Gauteng","","South Africa"," 0878078602","wweeiihhuuaanngg@gmail.com","http://www.juchepigroup.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9077db500cca1214",""
"business","Chartered accountant","Inyani Business Solutions","74 Hennie Alberts St, Brackenhurst, Alberton, 1448","Alberton","Gauteng","","South Africa"," 0106345577","info@inyani.co.za","http://www.inyani.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd645dce206a03735",""
"business","Business management consultant","Nezrotag","4373 Highveld Dun St, Albertsdal, Alberton, 1448","Alberton","Gauteng","","South Africa"," 0792951537","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x25ee52cf1d32076a",""
"business","Business management consultant","OptimumPro","17 Linda St, Brackendowns, Alberton, 1454","Alberton","Gauteng","","South Africa"," 0645446051","info@optimumpro.co.za","https://optimumpro.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc86f86a329d99228",""
"business","Power plant equipment supplier","Powercorp Africa","48 Fourth Ave, Alberton, 1450","Alberton","Gauteng","","South Africa"," 0103001272","projects@powercorp.org.za","http://www.powercorpafrica.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x593f3188fb2802b7",""
"business","Accounting firm","Alethia Accounting  Business Services (PTY) Ltd","30 Pendoring St, Brackendowns, Alberton, 1448","Alberton","Gauteng","","South Africa"," 0792653382","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x882de9809d03ee8d",""
"business","Software company","F ²","37 Orange St, Brackendowns, Alberton, 1454","Alberton","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3b69a92ec1e44d2f",""
"business","Business management consultant","THE SOLUTION CREW","47 Kowi St, Brackenhurst, Alberton, 1610","Alberton","Gauteng","","South Africa"," 0607442989","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa5cf0b708b7032e3",""
"business","business","N/A","","","Gauteng","","South Africa"," 0823361551","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe955657fd716d2c4",""
"business","Accounting firm","Ginger Arrow Consulting  Business Solutions","50 Chrissie St, Brackenhurst, Johannesburg, 1448","Johannesburg","Gauteng","","South Africa"," 0618429337","kerry@gingerarrow.com","http://www.gingerarrow.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6783dccf2bbb0023",""
"business","business","N/A","","","Gauteng","","South Africa"," 0745899576","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x578c37e2a4f938bd",""
"business","Business management consultant","Probiz Consulting Pty Ltd","51 Letaba Street, Brackendowns, Alberton, 1448","Alberton","Gauteng","","South Africa"," 0835776182","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x60ec5a4fe9768146",""
"business","Business management consultant","BizzAcc Alberton (Pty) Ltd","48 Fourth Ave, Alberton North, Johannesburg, 1449","Johannesburg","Gauteng","","South Africa"," 0103001282","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x49df0a6246323d15",""
"business","General store","Fusion Procurement (Pty) Ltd","18 Hennie Alberts St, Brackenhurst, Alberton, 1448","Alberton","Gauteng","","South Africa"," 0118677500","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9fcaf75a330c6c62",""
"business","Training centre","MSC Business College - Alberton","79 5th Ave, Alberton, Johannesburg, 1449","Johannesburg","Gauteng","","South Africa"," 0118690183","email@yourcompany.com","http://www.msccollege.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf232703e665f2d89",""
"business","Financial planner","Dsquared Business Development","Brackenveld Villa, 8 Bamboes St, Brackendowns, Alberton, 1448","Alberton","Gauteng","","South Africa"," 0118683165","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe59eab30626375d8",""
"business","business","1454","Brackendowns, Alberton","Alberton","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd1fe29ee3bae770c",""
"business","Business management consultant","316 Projects","7 Palomino St, Meyersdal, Alberton, 0122","Alberton","Gauteng","","South Africa"," 0784595038","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xcd4b33c7a55b9980",""
"business","Business management consultant","Africa32 (PTY)Ltd","10 Tulbach St, Alberante, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0722786125","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3fadad8e0d90dad2",""
"business","Construction company","Alberton Construction Company (Pty) Ltd","1 Fore St, New Redruth, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0119073530","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1bdebd0340fd307b",""
"business","Business management consultant","Global Excellence Enabler Solutions (Pty) Ltd","16 Christiaan St, Brackenhurst, Alberton, 1448","Alberton","Gauteng","","South Africa"," 0724449634","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x75d50a710fb0150d",""
"business","Accountant","Business Seminar","2 Fore St, New Redruth, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0838706467","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x44f6a63ddbf18f21",""
"business","Caterer","Bezt Caterers Pty Ltd","216 Delphinium St, Brackenhurst, Alberton, 1448","Alberton","Gauteng","","South Africa"," 0795159558","","http://www.beztcaterers.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x86a267e23203455c",""
"business","Marketing consultant","PSZ.CO.ZA","5 Fire Finch Street, 15 Turtle Dove View, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0791897791","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfaf8a4291cb281b0",""
"business","Hose supplier","Hose company","7 Chris St, Alrode, Alberton, 1451","Alberton","Gauteng","","South Africa"," 0118648211","countersales1@hosecompany.co.za","https://www.hosecompany.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3277fd380174de11",""
"business","Furniture manufacturer","Frankglent Business Solutions (PTY) Ltd","Block 52, Unit 29/31 Kaiprop Share, 427 Rabotapi St, Moshoeshoe, Katlehong, 1431","Katlehong","Gauteng","","South Africa"," 0640318916","thobile@frankglent.co.za","http://www.frankglent.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb913d0558c41119d",""
"business","Software company","Metroberry Trading (Pty) Ltd T/A MetroBerry Online","30 Sycamore St, Brackendowns, Alberton, 1454","Alberton","Gauteng","","South Africa"," 0715445250","","https://www.metroberry.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x41ae36c50efeb093",""
"business","Electrical engineer","PFC Services","17 Chrislou Cres, Alberton, 1450","Alberton","Gauteng","","South Africa"," 0820907137","andre@pfcservices.co.za","http://pfcservices.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1bd05cb9f6a0bef3",""
"business","Marketing agency","Botle Buhle Brands","4426 Mothobi motlaotsi street, Eden Park, Alberton, 1458","Alberton","Gauteng","","South Africa"," 0604417127","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x434ffd5e580c93ce",""
"business","Construction company","Alberton Construction Company (Pty) Ltd","1 Fore St, New Redruth, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0119073530","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1bdebd0340fd307b",""
"business","Packaging supply store","Africa Global Packaging","Shop No. 4, Alberton North, 27 Louis Trichardt Street JBR Centre, Alberton, 1459","Alberton","Gauteng","","South Africa"," 0113916153","Cosmetic_Jars_Bottles_General_PackagingServicing_The_Entire_African_Continent_Tel_27_11_869_0547_Cell_27_64_869_3858_1_120x@3x.gif","http://www.africaglobalpackaging.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x20e3a3dd41d12105",""
"business","Real estate rental agency","The Business Hub SA | Jhb South ( Business Park )","6 Combrinck Street Jhb South, Alrode, Johannesburg, 1451","Johannesburg","Gauteng","","South Africa"," 0794942066","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa3bb2d63760b7b1c",""
"business","General store","Fusion Procurement (Pty) Ltd","18 Hennie Alberts St, Brackenhurst, Alberton, 1448","Alberton","Gauteng","","South Africa"," 0118677500","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9fcaf75a330c6c62",""
"business","Business management consultant","Africa32 (PTY)Ltd","10 Tulbach St, Alberante, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0722786125","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3fadad8e0d90dad2",""
"business","Corporate office","Bpsa","18 Beryllium Rd, Glen Ridge, Alberton, 1451","Alberton","Gauteng","","South Africa"," 0116178221","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4a3ca0be77607290",""
